qu50_dist_EmbLCos,qu50_dist_EmbLCos_nor,qu50_dist_SpCos,qu50_dist_SpCos_nor,LMA_g_m2,N_area_mg_cm2,LAI_m2_m2,C_area_mg_cm2,Chl_area_ug_cm2,EWT_mg_cm2,Car_area_ug_cm2,P_area_mg_cm2,Lignin_mg_cm2,Cellulose_mg_cm2,Fiber_mg_cm2,Anth_area_ug_cm2,NSC_mg_cm2,Mg_area_mg_cm2,Ca_area_mg_cm2,Potassium_area_mg_cm2,Boron_area_mg_cm2,Cu_area_mg_cm2,S_area_mg_cm2,Mn_area_mg_cm2
0.026618123,0.315344757,0.000854582,1.109971356,40.6641387,0.035111285,,2.156446762,13.94598601,2.195001854,1.349827994,0.004280935,1.422790658,1.474100269,2.100893446,,1.068200949,0.002676331,0.064910201,0.02601078,0.000138916,1.92E-05,0.000818827,0.002246323
0.126551062,1.499249731,0.000633508,0.822830379,29.4052684,0.061115928,,0.513066204,9.88851698,1.30444327,2.523429037,,0.337599796,0.25274793,3.32965455,,2.918043071,0.026052691,0.058992711,,0.000432584,6.24E-05,,0.00271743
0.155075461,1.837178126,0.000896305,1.164163505,7.3014684,0.050811641,,1.150724372,3.53691586,0.32084628,2.028573833,,1.11225799,3.567078716,2.909564309,,3.476394118,0.02739548,,0.026491027,6.61E-05,6.53E-06,0.003991887,0.002986483
0.320805579,3.800581927,0.000666827,0.866106681,24.7447897,0.034428857,,0.738032172,2.9412926,2.28492645,2.712216458,,0.78075644,3.531753364,3.058177949,,1.060686736,0.026788459,,0.025825802,0.000188691,1.07E-05,0.011831232,0.00263576
0.20195353,2.392542358,0.000380278,0.493922737,113.3185175,0.176666852,,5.483240266,1.8109493,10.12936993,1.395439307,,1.257527196,0.015627474,2.1358464,,4.690037317,,,,0.000392896,6.37E-05,0.00452352,0.001018526
0.268461615,3.180463268,0.001177251,1.529070218,72.0491922,0.018842479,,3.58052161,6.7277782,3.60114618,0.25876318,0.003377038,2.705260492,2.400795221,6.09637957,,1.835958897,0.002249805,,0.033670134,5.74E-05,1.40E-05,0.002161275,0.002033031
0.242930114,2.877991721,0.001093656,1.420492374,20.2349848,0.032300536,,1.486415945,3.57207003,3.105499527,0.242606295,,2.237651474,0.380868132,2.712238443,,1.243006251,0.013457675,0.043549135,,5.74E-05,9.80E-06,0.003559491,0.003344446
0.191449583,2.268102147,0.000594705,0.772431679,35.5481284,0.036587782,,1.99106863,,4.50057741,,0.007223113,1.645503961,0.881013341,4.16729987,,1.37174671,0.007818997,,0.028581059,9.18E-05,1.50E-05,0.00563217,0.001825236
0.157969534,1.871464201,0.000957698,1.243903383,16.7643803,0.105131648,,0.351799651,2.76226868,3.38253347,1.030359843,,0.963144639,0.611267926,0.594458737,,1.238198052,0.005427856,0.035634793,,0.000138339,1.79E-05,,0.002137827
0.269515306,3.192946338,0.002325416,3.020360765,2.186593,0.051480995,,0.388000164,13.79509274,5.900599073,2.214722934,0.007814885,0.016792557,0.022110563,0.417709569,,0.006653419,0.008147503,0.047803759,,8.20E-05,1.19E-05,0.005807228,0.000491112
0.203226358,2.407621537,0.000702441,0.912363552,207.1985617,0.072363848,,11.38930371,,31.57664686,,0.007638392,11.46636469,7.76329413,22.21359696,,3.025941602,,,0.062327686,0.000119856,3.82E-05,0.005929208,0.006543374
0.311951756,3.695690735,0.000922769,1.198536812,40.3376895,0.037011691,,1.91914236,0.3752527,3.68553903,0.416247175,0.005754023,2.434213149,2.165915426,4.95312178,,0.740379047,0.006975106,,,7.91E-05,2.25E-06,0.00159791,0.001111797
0.291521549,3.453654183,0.001254946,1.629983742,5.231748,0.008002047,,0.531674776,14.53231307,5.021469673,3.021371364,,1.801363177,0.1168709,2.671876936,,0.755940114,0.028186931,,,7.26E-05,2.53E-05,,9.64E-05
0.232291222,2.751952819,0.00043115,0.559998452,118.8339673,0.025032581,,5.16715298,,22.10719909,,0.00665532,5.111824046,4.541128219,10.66054762,,0.077762441,,,0.086141398,,6.55E-06,0.002796488,0.00036128
0.221807599,2.6277534,0.000502914,0.653208949,129.0343162,0.049168014,,6.5543607,,19.91376345,,0.021212198,5.41672445,4.209591896,11.06393664,,2.295014715,0.011022599,0.020137253,0.097248725,0.000110004,4.86E-05,0.009262047,0.002145005
0.143715173,1.70259286,0.00080803,1.0495084,63.8934241,0.014427065,,3.732465124,7.80879455,0.53621102,2.13999823,0.000164317,3.494819152,1.912952288,5.81451978,,1.730001232,0.005870945,0.036379001,0.036662569,3.26E-05,4.40E-06,0.006315882,0.002869717
0.089344084,1.058458873,0.000878155,1.14058992,43.99797,0.08173928,,3.163165174,1.012895,5.76500428,0.023768462,,,0.779636586,0.747431474,,1.958044736,0.003010191,0.046891252,,5.80E-05,2.63E-06,,0.003737523
0.139261693,1.649832505,0.00111872,1.453046373,38.8466883,0.010751537,,1.864009312,,5.53558678,,0.005741174,0.762248334,1.008159773,2.251051813,,0.072388568,0.000893254,0.013411474,0.01353291,2.95E-05,2.81E-07,0.004532985,0.001660948
0.231854945,2.746784257,0.000613719,0.797127816,26.59305979,0.014974916,,1.797148269,10.50411858,2.874810934,0.324346516,0.00236358,0.832826482,0.393855595,1.290322932,,0.560582323,0.008591232,0.030113348,0.006133981,,2.00E-05,0.001092039,0.000720628
0.3092134,3.66324944,0.000586689,0.762019045,38.3170466,0.081079756,,3.77151046,,9.96607925,,0.011998713,2.959939607,0.805207887,4.81684548,,2.989317923,0.003061179,,,0.000128381,2.09E-05,0.012028672,0.003869598
0.285457999,3.381819331,0.000803202,1.043237594,19.1054236,0.073588612,,1.344220212,2.66816536,4.47745954,0.21509395,,0.863626484,0.066385958,0.272100899,,0.103575725,0.010248403,0.044430242,,6.30E-05,2.23E-05,0.006396627,0.000132062
0.03878817,0.459523231,0.004216671,5.476813502,59.2308408,0.029146926,,3.269156782,12.21581835,0.472299965,0.783143525,,3.892222252,1.452088759,4.237046746,,2.124394017,0.007267276,0.049462016,,0.000126303,1.63E-05,0.002909263,0.002838245
0.198104322,2.346940807,0.000654131,0.849616784,13.3614177,0.138010271,,1.3383108,,3.48397503,,0.002670497,4.27510455,1.095091999,5.85450964,,0.740700437,0.011550326,0.040196756,,0.000103339,2.79E-05,0.005430719,0.003078089
0.394129694,4.669252301,0.001346052,1.748316172,25.6056917,0.002852687,,2.082932111,5.54912,2.15567989,0.45130307,,2.030016244,0.478037314,1.3050244,,1.642075045,0.028938202,0.062730992,,7.40E-05,6.90E-06,0.005370239,0.00387884
0.029481113,0.349262582,0.001117647,1.451652861,84.2807877,0.091214766,,4.629062701,11.7707753,10.33012342,3.26007237,0.013702932,1.08837117,1.79154233,3.07828961,,0.922256386,0.010113067,0.151671341,0.089099382,5.20E-05,3.15E-05,0.014794072,0.001700585
0.328427702,3.890881173,0.001112372,1.444801424,38.1254775,0.013116187,,2.001092257,4.27041927,1.32756741,0.239517281,0.007109588,2.623242132,0.498231954,2.845970924,,1.770441679,0.003133285,0.050129473,,4.30E-06,2.93E-06,0.003774996,0.002635408
0.230495572,2.730679769,0.000775814,1.007664318,9.0628828,0.049924689,,0.378662418,8.1972922,3.33481824,3.301360628,0.003331082,0.835286128,0.100123302,1.136170737,,0.2458402,0.009822926,0.033305644,0.018529982,9.78E-06,4.39E-06,0.0049732,0.00226899
0.012460619,0.147620887,0.000775039,1.006657893,39.6995685,0.016219416,,2.194528053,9.93371027,1.72150188,0.056248346,,3.469541705,0.335537405,3.093329229,,2.412071831,0.00697941,0.084209642,,5.36E-05,1.10E-05,0.003045241,0.004154699
0.122936755,1.456431062,0.000993311,1.290160254,4.2595283,0.0233986,,0.560797585,8.11656016,1.242633673,0.067020742,,1.132363915,0.249052524,0.615740014,,0.348159389,0.000702513,0.02944782,,3.32E-07,7.92E-06,0.002122116,0.00129534
0.058783293,0.696405345,0.001319617,1.713981575,113.8723271,0.071731996,,5.98012665,7.56796089,15.81341835,2.42100576,0.012864975,2.670354773,2.099221932,3.872622605,,2.026165256,0.024479995,0.23395655,0.06149019,0.000204723,4.20E-05,0.01551831,0.002737533
0.33071664,3.917998204,0.0017353,2.253890222,8.5099582,0.049095264,,1.194548099,17.52919836,2.78684472,1.659516834,,1.770825191,0.650553294,0.368927447,,2.956333514,0.026183588,0.058433462,,1.90E-05,9.85E-06,0.003247084,0.00329863
0.032580733,0.385983767,0.001340419,1.741000232,19.8149051,0.050217715,,1.625081684,10.56714778,3.305868432,1.26874541,,5.474894684,1.147399193,5.627327264,,1.999129745,0.007706125,0.064952253,,5.48E-05,9.37E-06,,0.003100124
0.249053508,2.950535533,0.000496268,0.644576914,175.3667084,0.253590205,,9.22680772,,23.16645329,,0.030391552,6.82807947,5.658423925,14.44071995,,2.533908337,,,0.225667084,0.00015434,9.25E-05,0.022578933,0.003682112
0.031536579,0.373613679,0.000440061,0.571572347,49.4816958,0.011783884,,3.098399939,2.93592078,2.15412407,0.241670117,0.004492626,4.458821304,2.76401843,8.02533679,,0.891506381,0.007916502,,,3.91E-05,8.34E-06,0.001709129,0.001694272
0.553285867,2.541253429,0.000565439,0.733114374,17.9654627,0.048783226,,0.34419844,6.29055369,,1.466147196,0.0267742,,1.017916114,0.12697439,,2.305551721,0.039608144,0.342156179,0.052548473,0.000140816,3.13E-05,0.026054577,0.000712439
0.487815529,2.240546813,0.000555277,0.719938176,26.420672,0.018721683,,0.136296659,14.45312026,,2.604656367,0.006911683,,0.703745785,1.572845727,,2.082144174,0.03335203,0.13980521,0.233242408,0.000137314,7.45E-06,0.024967237,
0.456594944,2.09715002,0.000357896,0.464026275,3.99270173,0.022852406,,0.070882618,3.37377933,,0.196422853,0.016508112,0.298623758,0.757393583,1.26796841,,1.353920829,0.004884456,0.126467193,0.078990842,3.37E-05,1.21E-06,0.012959138,0.000686954
0.576193795,2.646470015,0.000739098,0.958268934,31.9486535,0.026769902,,1.358063583,23.16081962,,2.879746635,0.00027065,1.254674466,0.509754462,3.274606079,,1.051399444,,,,0.000124814,3.12E-05,,0.002466055
0.523232937,2.4032197,0.00100857,1.307650696,15.7662212,0.041025043,,1.229300749,21.50513312,,3.685333627,0.009467797,,1.755501229,5.792643834,,1.47676662,0.058833254,0.227359833,0.246772385,0.000270122,1.45E-05,0.021051165,0.001492888
0.439311087,2.017764908,0.000491142,0.636785162,54.959124,0.173427496,,2.926811455,14.75054752,,6.204019496,0.010964881,,,,,2.500952513,0.020291706,0.34677909,,0.000326623,,0.005984607,
0.383474767,1.761307536,0.000756234,0.980486862,12.5793337,0.08934616,,0.93746033,6.12290169,,4.400707488,0.004574209,3.088227613,1.826599245,5.131347689,,0.103583052,0.013133645,0.335246733,,0.0007928,1.70E-05,,
0.632676005,2.905893977,0.001376033,1.784080371,26.1026685,0.020672437,,1.644732925,8.45785089,,1.819349848,0.005131842,0.398821263,0.879069177,3.531482645,,1.275280199,0.041305295,0.113237176,0.054892476,0.000173575,7.91E-06,0.013437313,0.001797716
0.395824373,1.81802953,0.000495225,0.642078825,42.9184415,0.010630206,,2.05675089,11.92540647,,3.465565002,0.009882258,0.278055266,0.290866839,0.841901673,,1.0791949,0.018268375,0.330344915,0.003836359,0.000505912,1.08E-05,0.01201898,
0.537089974,2.466865356,0.000736326,0.954675425,30.84852637,0.086484925,,1.519149836,,,,0.01178837,0.083820476,0.603470969,2.048912024,,2.504954982,0.007718318,0.09647954,0.086261838,2.34E-05,1.10E-05,0.021303657,
0.37852633,1.738579262,0.000425011,0.551043277,133.2308434,0.155986613,,7.52451971,8.3855748,,5.29556356,0.005289904,,,,,4.263693878,0.059563567,0.273368166,0.056986703,0.000221189,2.28E-05,0.019788918,
0.43247655,1.98637374,0.000423104,0.548570325,154.7288024,0.172231425,,8.300336185,19.59412465,,6.184932746,0.009706039,4.961895258,4.031165748,9.611783767,,1.55631642,0.009839974,0.043025359,0.112515479,0.000127605,4.65E-05,0.000476185,0.002578148
0.584655955,2.685336894,0.001174062,1.522217929,24.4016858,0.039738311,,1.143400937,23.52631968,,3.021528087,0.010763696,,0.953866074,,,0.737611585,0.065686008,0.193740572,0.1532326,0.000248928,2.45E-05,0.030730775,
0.58823359,2.701769044,0.000349432,0.45305255,8.6109581,0.059501169,,0.041468878,15.34135955,,4.686212548,0.008107789,0.491769306,0.20252054,0.568905973,,0.117519825,0.04693436,0.218375811,0.198961053,0.000289042,1.15E-05,0.017584746,0.000193783
0.570847988,2.621916615,0.001357079,1.75950541,24.9108824,0.078050441,,1.160397603,10.67188939,,1.152562089,0.012666818,,0.506841016,2.109831567,,,0.040766156,0.202253211,0.013819584,3.39E-05,1.84E-05,0.016761787,0.001798222
0.618882895,2.842541933,0.001691401,2.192967543,1.99708448,0.066932191,,0.203891827,19.60144859,,2.875986281,0.003158185,,0.134584137,0.980292697,,1.272211668,0.010597594,0.121449647,0.031377669,1.63E-05,1.47E-06,0.008432361,
0.576352909,2.647200831,0.001022249,1.325386399,26.6733256,0.0296914,,1.217457289,,,,0.016381048,0.214586312,0.121516932,0.603735449,,1.074602357,0.018328596,0.081944789,0.050805853,6.88E-05,3.16E-06,0.011622415,0.001667351
0.594888449,2.732334948,0.000547826,0.710278207,5.1566632,0.017998047,,0.470192195,24.83173553,,3.818004859,0.01627669,,0.475191595,,,1.880390039,0.052110121,0.127167237,0.236420784,9.04E-05,4.48E-06,0.032033643,
0.492282361,2.261063064,0.00103128,1.337094281,61.6115992,0.018982494,,3.872967559,12.52762174,,3.690762176,0.002320662,1.783974801,1.579336564,4.15313073,,3.022672889,0.031701291,0.289831772,0.113953112,6.21E-05,7.95E-06,0.019497105,0.001655387
0.443448961,2.036770248,0.000679225,0.880641422,122.8811104,0.09104256,,7.102933927,22.70032435,,6.731225047,0.010638633,,3.593062174,11.11615928,,4.200066147,0.025617894,0.084799939,0.118745616,7.46E-05,3.55E-05,0.012903214,
0.547211975,2.513355917,0.000573426,0.743469861,12.8197527,0.020722137,,1.205805289,5.75350165,,0.652608192,0.008804454,0.813079993,0.089589284,2.104882249,,2.012961452,0.028432036,0.339867863,0.037419642,0.000218649,2.49E-05,0.016337893,0.001482338
0.138185441,0.634688591,0.001569808,2.035316847,34.54500235,0.095160347,,1.845969053,6.25437924,,1.239181268,0.008654877,0.389224884,1.371790989,3.583206954,,0.250461824,0.030818201,0.110412905,0.11671359,0.000109653,5.44E-06,0.01851323,0.000771845
0.149374932,0.686082152,0.000773787,1.00324575,25.032169,0.064432425,,1.694869918,4.87242633,,0.091249677,0.004446342,1.014611751,0.093875775,1.253627404,,0.959225288,0.039374645,0.201389015,,0.000370966,9.56E-06,0.00582372,0.000838608
0.610880911,2.805788659,0.001019835,1.322256569,31.84549559,0.026499253,,1.429950653,14.21785817,,2.744614827,0.000881636,0.289263573,1.537474885,3.556729548,,0.01080697,0.0418531,0.178560264,0.05307084,0.000115879,1.10E-05,0.007395277,0.002874805
0.607127175,2.788547669,0.001110464,1.439760433,5.6795762,0.07534876,,0.253213821,6.95361745,,1.199443961,0.017660932,,0.280707363,0.568033313,,,0.046574015,0.379378393,0.032048012,0.000229414,3.79E-05,0.025511323,0.000745731
0.598790109,2.750255355,0.00106892,1.385896445,31.34380847,0.087764586,,1.750814187,14.64515999,,2.625179366,0.0016915,1.259387309,1.141910661,3.646987507,,1.064810701,0.023267939,0.158901882,0.142306811,0.000208646,7.16E-06,0.009126833,7.49E-05
0.38828519,1.900966599,0.000568926,0.731754063,9.73770051,0.050364717,,0.442625738,14.30172671,0.45694061,1.887997133,0.00732755,0.351480024,0.644564808,1.037660458,,0.413743732,0.003515106,0.098438622,0.046660878,2.18E-06,6.10E-06,0.007717811,0.001947571
0.380638093,1.863527942,0.000335872,0.431999387,9.99280945,0.066579684,,0.378728718,10.67607238,2.607348974,1.731304593,0.000662546,0.683749582,0.093671063,0.526032633,,0.642235149,0.000390057,0.00851042,0.01888991,6.87E-05,6.73E-06,0.002992876,0.000398758
0.15209195,0.744611757,0.000682622,0.87798988,103.94491,0.067964481,,5.909274462,26.50122949,7.62286,,0.00236439,3.473568577,2.97701139,8.530124108,,1.944315261,0.029668867,0.144439195,0.114652308,0.000574957,3.31E-05,0.007880679,0.000202231
0.507634446,2.485276678,0.000827283,1.064052438,1.42329874,0.063109012,,0.47447898,1.02695935,3.776372839,0.228631582,0.004232621,0.278572471,0.608600683,0.120064893,,0.391477071,0.003502593,0.07315849,0.010995626,8.38E-05,1.20E-05,0.001494564,0.000794108
0.420410246,2.058244445,0.000318319,0.409421956,1.22775049,0.006739172,,0.032110088,13.44801301,0.2496077,1.835829532,0.001598836,0.196288441,0.445245636,0.040675897,,0.212390054,0.001361201,0.032721762,0.000390649,9.35E-05,1.85E-06,0.003661375,0.000793277
0.346817851,1.697950806,0.00090152,1.159536952,8.2975292,0.091421102,,1.279897658,6.24415842,0.25439125,,0.003553696,1.817747251,0.951441147,3.79297579,,0.666187616,0.004725602,0.08095583,,9.44E-05,2.00E-06,0.008016687,0.001274179
0.106472909,0.521270061,0.00063628,0.818383931,9.35910847,0.011346192,,0.486382703,7.9337569,6.538610649,1.839500954,0.005745585,0.149878543,0.461649106,0.902632252,,1.130419768,0.013946312,0.012193437,0.014093693,7.80E-05,4.18E-06,0.004104488,0.000612916
0.260007352,1.27294397,0.000547796,0.704576817,1.10941751,0.007079805,,0.11662854,1.76507924,2.243129514,1.20509113,0.006620414,0.940117201,0.079289169,1.153244408,,0.132470348,0.005170903,0.067412021,0.054046708,0.000254801,1.00E-05,0.004571496,0.000197567
0.549348265,2.689499189,0.000623286,0.801671266,48.14753,0.002278804,,2.990604709,,3.653987,,,3.172591517,1.039336043,4.786854237,,0.485955976,0.000303029,0.033131944,,2.93E-05,6.37E-06,0.00326545,0.003551688
0.175552338,0.859469123,0.00097388,1.252606562,53.3506351,0.112559611,,3.15045147,6.45612031,4.51668592,,0.007564693,4.89463408,1.18774554,4.56294296,,1.486236159,0.013374139,0.164242472,,0.000127372,8.21E-06,0.012877902,0.006298859
0.189739764,0.928927919,0.000443548,0.57049218,53.57939,0.03222086,,2.781063812,1.4549723,5.625665,,0.010234989,1.253531319,0.118506646,0.921828969,,2.586927825,0.009716472,0.029648869,,1.16E-05,6.11E-06,0.002182658,0.000562746
0.118000627,0.577707457,0.001651913,2.124693346,47.71073,0.099647571,,1.75883295,16.20916064,4.69904718,3.55339618,0.004026004,0.633865789,0.733158051,1.6549815,,2.290443369,0.003590655,0.007547158,0.121302502,0.000546754,9.66E-06,0.009281788,3.31E-05
0.048850179,0.239160701,0.000304788,0.392019319,14.49247551,0.022071375,,0.652423623,1.90627963,0.950047939,0.82368933,0.002740724,0.300345031,0.025321085,0.339049342,,0.157735723,0.003985996,0.044462435,0.010143926,8.54E-05,7.05E-06,0.003072849,6.68E-05
0.210371643,1.029937473,0.000305891,0.393437596,14.54183952,0.030502531,,0.650778978,14.02940237,0.04349192,1.956921795,0.001812231,0.545981119,0.848518606,1.159869134,,0.208065003,0.003426524,0.020376581,0.044961844,2.24E-05,5.71E-06,0.001582647,0.000386099
0.147745788,0.723333817,0.001136482,1.461744864,39.8787679,0.059916959,,1.86360814,1.15870753,4.05572008,4.54147069,0.007049392,3.635899854,0.236227793,1.65026462,,1.928675459,,0.096298764,0.108639526,0.000194472,3.79E-05,0.006716167,0.006558351
0.20241344,0.990975701,0.000361949,0.465539712,3.61007315,0.029124943,,0.45478829,14.29816349,2.478546173,1.235830399,,0.349813987,0.221498121,0.233961699,,0.786049445,0.001786188,0.055164525,0.031696311,0.000132441,8.87E-06,0.004710997,0.00011481
0.17293033,0.846632295,0.000860363,1.106600736,18.3265614,0.061196666,,2.12454317,14.84579559,9.19864072,4.98180839,0.000595101,1.708881705,0.966189853,0.92501806,,0.563199648,0.018542693,0.076145464,0.116467939,0.000462089,3.23E-06,0.008201565,0.003398696
0.569008127,2.785749939,0.000543714,0.69932536,9.35677117,0.018742606,,0.471389699,1.66749141,4.139275121,1.217400471,0.000284219,0.286726388,0.341415943,0.443218394,,0.183506845,0.004260257,0.029135278,0.011434115,5.84E-05,9.01E-06,0.002741858,0.001291101
0.539008811,2.638879292,0.000669718,0.861392211,160.0542054,0.160812516,,9.22380948,7.04202053,15.89787416,,0.025148787,6.069058508,2.76079665,9.13764066,,3.095027404,0.003625409,0.174087669,0.093064944,0.000821084,1.36E-05,0.013101519,0.002777432
0.583865583,2.858489071,0.000657856,0.846136155,5.80585169,0.016482392,,0.018872839,6.74785213,1.79392507,1.214686309,0.004902039,0.575002105,0.250855791,0.971730572,,0.216528196,0.004468282,0.024047576,0.008212758,2.01E-05,7.80E-06,0.001849332,0.002429763
0.430336058,2.106839237,0.000292927,0.376763263,6.30371347,0.012250892,,0.15115785,14.84970852,5.075937287,2.77700209,0.00358263,0.629889503,0.475162542,0.340170776,,1.060801371,0.00119594,0.009013262,0.0738853,9.74E-05,4.37E-06,0.004090618,9.18E-05
0.366974324,1.796632864,0.000286192,0.368100276,16.03764275,0.051321631,,0.873030406,15.87403838,2.164355289,2.139155318,0.006640281,0.876942316,0.41810205,1.088396958,,0.384001712,0.002551893,0.059588199,0.02676646,6.94E-05,4.99E-06,0.006780305,0.001800094
0.173273891,0.848314302,0.000754863,0.970906164,2.3361026,0.17732463,,0.56035302,4.93321438,1.36666475,1.96494993,0.019818257,0.376446522,1.200613645,2.268114271,,1.144418722,0.000606363,0.103669772,0.01068182,0.000431197,3.52E-06,0.018281824,0.00029287
0.176607013,0.864632598,0.000934213,1.201586937,118.3217648,0.219047587,,6.20278849,3.92941633,5.47500431,2.0661116,0.019570268,4.29467218,1.659148685,3.626147,,5.23514636,0.008429685,0.238613519,0.00450689,9.92E-06,3.23E-05,0.021778564,0.009426036
0.189839602,0.929416705,0.001242667,1.598321067,58.67558,0.212924808,,1.84428728,12.96448951,17.889544,9.94415583,0.012920699,2.991443874,3.118970538,4.9514546,,1.612290704,,,0.008511505,0.000149573,6.11E-05,0.016562132,0.000427943
0.185633242,0.908823211,0.001077831,1.386307881,38.76072,0.306243305,,1.06555993,0.19184564,8.061925,6.61347543,0.00590887,1.733395181,1.524195445,0.92650259,,1.59257769,0.012459395,0.033513861,0.001591439,0.000125799,6.20E-05,0.004387558,0.001607318
0.553610981,2.710368591,0.000548631,0.705650107,29.80494,,,,5.67260285,10.226354,3.35169133,,,,,,,,,,,,,
0.551894054,2.701962862,0.000756115,0.972516099,13.10249912,0.060574187,,0.859314208,5.53713691,4.289116198,0.50090361,0.005770852,0.819508661,0.336083907,0.34452837,,0.146258989,0.004685828,0.011298177,0.040877574,1.80E-05,1.44E-05,0.001095848,0.000598291
0.188134253,0.92106766,0.001229346,1.581186753,34.2915,0.085195782,,2.4707749,14.42688267,14.524143,5.53833323,0.005265322,2.387285887,0.102892098,2.00712126,,1.053260902,0.026094407,0.118460874,0.033856398,0.000248367,1.42E-05,0.017088741,0.002539305
0.15040952,0.736374914,0.000806808,1.037718491,41.71777,0.110596197,,2.18593495,4.45085427,10.220588,6.71147765,0.00525405,2.934501806,0.748920892,3.08657476,,0.650986045,0.007207326,,0.010004411,0.000177547,3.17E-05,0.001392221,0.001034785
0.166844189,0.816835767,0.000793815,1.021005826,5.96447,0.137838235,,0.10947551,5.4174874,13.298734,5.80550478,0.013924338,1.988383872,0.491067539,2.1714091,,1.446278909,,,0.012240067,0.000201181,3.35E-05,0.008476641,7.48E-06
0.185529619,0.908315895,0.000727534,0.935755903,22.58652,0.13459715,,1.47694359,8.54786945,17.883812,3.69167244,0.002930038,3.062277727,1.299165862,3.10783603,,0.155345879,0.00312636,,0.05821094,0.000239029,4.51E-05,0.002373979,0.000802466
0.405159086,1.983577819,0.000477582,0.614267096,12.22843368,0.017125108,,0.53775884,11.03457075,1.66517323,1.736201362,0.002829869,0.09628093,0.168903852,0.472367557,,0.110710862,0.001874669,0.045374683,0.024415532,4.10E-05,1.42E-05,0.000367771,3.22E-05
0.188019902,0.920507818,0.000669241,0.860778902,57.69926,,,,3.77217096,19.929267,7.81389942,,,,,,,,,,,,,
0.216438264,1.059638433,0.000751168,0.966153021,56.0397742,0.278229536,,3.41264548,4.99406103,19.09907619,8.29515801,0.0076205,2.119904679,1.31414367,3.042611533,,0.397927818,0.00642645,0.043669287,0.040948901,0.000737551,5.68E-05,0.011178634,0.000452218
0.179458618,0.878593488,0.000641853,0.825551978,4.39211,0.140835423,,0.17244735,0.45837972,10.50302,7.41908845,0.001716789,2.445106207,1.090374029,3.57089446,,2.080464383,0.01228804,0.185179682,0.005369372,0.000204956,1.13E-05,0.004029649,0.001464656
0.358263224,1.753985063,0.000373781,0.480757436,5.92694749,0.043261545,,0.350675877,1.03114455,4.138172971,0.722715085,9.83E-05,0.024730719,0.456860514,0.294914698,,0.106209295,0.005540117,0.010062315,0.018130111,7.47E-05,9.41E-06,0.001622409,0.001285753
0.158108175,0.774065989,0.000719458,0.925367985,5.83283812,0.006696693,,0.362154696,3.0325021,3.633092642,0.882689506,0.004829232,0.933480499,0.362504316,0.508363547,,0.108424834,0.006533738,0.042638749,0.005053019,9.03E-05,2.89E-06,0.002382592,0.000842414
0.441896796,2.163438297,0.000629604,0.809797608,23.16735115,0.003854501,,1.293395538,4.90537088,5.956326475,1.358563215,0.004401118,0.595667521,0.12031474,0.717614941,,0.714489552,0.003238308,0.055021268,0.058591889,8.91E-05,2.95E-06,0.002193534,0.000332912
0.16707927,0.817986675,0.000757426,0.974202699,30.78923,0.057336103,,2.20022172,7.36798628,17.802929,7.87766316,0.005184794,3.604078993,0.92614597,3.93144902,,2.221833661,0.010800008,0.105134306,0.008458876,0.000195744,2.32E-05,0.016632491,0.003960412
0.421155393,2.061892538,0.000332743,0.427974548,6.50215852,0.010534056,,0.275477742,13.75967323,4.92665846,2.617638431,0.000323131,0.284576166,0.930879888,0.667414729,,0.506275851,0.003685745,0.015086134,0.048556924,7.61E-05,1.18E-05,0.000572398,0.00046762
0.206996977,1.013415784,0.00027436,0.352882551,27.8970568,0.014531729,,1.597810863,13.59848718,1.179673513,1.758469163,0.002948847,0.07666379,0.011100394,0.490119279,,1.799763267,0.020844512,0.032874004,0.053415624,6.66E-05,8.85E-07,0.002429198,0.002210086
0.130962014,0.641163818,0.000368923,0.474509353,8.65669684,0.059587747,,0.538126692,8.61818729,0.544413961,0.777774292,0.004375536,0.170705424,0.034538106,0.296870923,,0.533258299,0.005487181,0.066195507,0.00827959,7.53E-06,9.65E-06,0.004452691,0.000947594
0.525475875,2.572624742,0.000541538,0.696527139,22.1458,0.113386306,,0.869109248,3.02030695,5.473604,3.15044387,0.001927097,0.894450256,1.01905539,2.790230961,,0.82274821,0.001155525,0.070307831,0.012201197,0.00020085,1.84E-05,0.005070511,0.000492744
0.224555463,1.099378615,0.000831902,1.069993867,23.6018,0.18810182,,0.05516455,3.2147348,7.806411,5.48810098,0.001703534,1.844685458,2.220970428,3.32683883,,0.480344934,0.021168267,0.05121518,0.031143489,0.000186364,3.19E-05,0.001172249,0.002219155
0.358526826,1.755275604,0.000481069,0.618751917,3.04835976,0.021361423,,0.085613627,1.52525417,0.691963433,0.034847464,0.003708066,0.598076111,0.584927206,1.022925616,,0.28880175,0.003682858,0.012193742,0.000288628,8.65E-05,1.17E-05,0.005250159,8.47E-05
0.581665024,2.847715576,0.000485271,0.6241567,12.668156,0.0297391,,0.709302902,14.3120788,4.4568,2.29558626,0.000431539,1.391221563,1.19561418,2.638561386,,0.19427176,0.008096657,0.070980533,0.010415906,0.00010364,1.37E-05,0.00943587,0.003158389
0.413714468,2.02546326,0.000301689,0.388032812,11.88487587,,,,7.52106388,4.883381961,1.794308589,,,,,,,,,,,,,
