,qu50_dist_EmbLCos,qu50_dist_EmbLCos_nor,qu50_dist_SpCos,qu50_dist_SpCos_nor
13201,0.138085067,0.662204204,0.000297755,0.386469132
13202,0.430318803,2.063647618,0.000325471,0.422443138
13203,0.393047929,1.884910483,0.000227451,0.295218939
13204,0.37727809,1.809284247,0.00025332,0.328794677
13205,0.452286541,2.168996656,0.0002321,0.301253288
13206,0.168665498,0.808856485,0.00035879,0.465689308
13207,0.374198079,1.794513672,0.000261843,0.339857651
13208,0.470006704,2.253975913,0.000369221,0.479227913
13209,0.291518718,1.398014459,0.000894576,1.161109392
13210,0.205239832,0.984253276,0.000350088,0.454394244
13211,0.410922796,1.970631641,0.000262529,0.340747331
13212,0.256895661,1.231975262,0.00067991,0.882484914
13213,0.241588145,1.158566156,0.00129959,1.686794058
13214,0.589587525,2.827440686,0.001839697,2.387822992
13215,0.448490709,2.150793267,0.002109736,2.738318119
13216,0.324163258,1.554565432,0.002764612,3.588310382
13217,0.267549336,1.283066291,0.000822932,1.068118521
13218,0.292145878,1.401022084,0.000343472,0.445806901
13219,0.27330929,1.310688872,0.000260949,0.338697199
13220,0.448639542,2.151507014,0.000346482,0.449713755
13221,0.458770871,2.20009307,0.000425518,0.552297695
13222,0.33726275,1.617385682,0.000298262,0.387126721
13223,0.350689948,1.681777488,0.000303328,0.393702615
13224,0.242609382,1.163463622,0.000279367,0.362602507
13225,0.12920925,0.619639114,0.000230253,0.298855021
13226,0.154340237,0.740157905,0.000248253,0.322218784
13227,0.345855147,1.658591596,0.000371158,0.481742225
13228,0.450589418,2.16085789,0.00032261,0.418729692
13229,0.386472315,1.853376303,0.000347584,0.451144979
13230,0.383203864,1.83770204,0.000297725,0.38643045
13231,0.340206712,1.631503824,0.000227183,0.294870803
13232,0.176248282,0.845220673,0.00023371,0.303342101
13233,0.126594484,0.607099675,0.000250876,0.325622776
13234,0.231071413,1.108131848,0.0002352,0.305276188
13235,0.414361089,1.98712041,0.00037694,0.48924648
13236,0.355865359,1.706596822,0.000820875,1.065449482
13237,0.468122274,2.24493889,0.00074625,0.968590438
13238,0.512440696,2.457473427,0.000440001,0.571097014
13239,0.333083749,1.597344761,0.000995904,1.292627263
13240,0.322068095,1.544517817,0.000872135,1.131982052
13241,0.485865712,2.330029768,0.000452191,0.58691784
13242,0.489567965,2.347784385,0.000417918,0.542433854
13243,0.458418459,2.198403032,0.000545263,0.707720873
13244,0.362777978,1.73974715,0.000255078,0.331076899
13245,0.176278025,0.845363307,0.000254422,0.330225901
13246,0.367237359,1.76113267,0.000255466,0.331579762
13247,0.411651164,1.974124625,0.001027614,1.33378462
13248,0.646039903,3.098165126,0.00179854,2.334403528
13249,0.616065875,2.954420925,0.001815706,2.356684202
13250,0.594949588,2.853155133,0.001509517,1.959268142
13251,0.278304398,1.334643536,0.001089215,1.413739749
13252,0.482155681,2.312237848,0.000369668,0.479808139
13253,0.39840439,1.910598061,0.000279814,0.363182732
13254,0.398848504,1.912727866,0.000282854,0.367128269
13255,0.180571079,0.865951186,0.000271708,0.352661303
13256,0.13712436,0.65759701,0.000297636,0.386314405
13257,0.51859206,2.486973058,0.000257194,0.333823302
13258,0.310469896,1.488897201,0.001157582,1.502475631
13259,0.337009847,1.616172856,0.001593709,2.06854402
13260,0.316903085,1.519748362,0.001151025,1.493965651
13261,0.418664128,2.007756167,0.000556976,0.722922791
13262,0.457131505,2.192231285,0.000315934,0.410064985
13263,0.405123949,1.942822548,0.000275642,0.357767291
13264,0.380627871,1.825348541,0.000372499,0.483482903
13265,0.537620991,2.57822868,0.000611484,0.79367167
13266,0.440144062,2.110765878,0.000457048,0.593222961
13267,0.455429107,2.184067222,0.000462949,0.600881943
13268,0.227472484,1.090872737,0.000285566,0.370648306
13269,0.266632378,1.278668905,0.000311613,0.404456135
13270,0.220321655,1.056580043,0.000297397,0.386004951
13271,0.300219268,1.439739032,0.000318259,0.41308216
13272,0.420206994,2.015155175,0.000285953,0.371151168
13273,0.296686798,1.422798634,0.000267237,0.346859044
13274,0.347320437,1.665618581,0.000274926,0.356838929
13275,0.484479964,2.323384238,0.00033465,0.43435711
13276,0.409660369,1.964577518,0.000285476,0.370532261
13277,0.359889895,1.725896985,0.000262707,0.340979421
13278,0.195360512,0.936875758,0.000254929,0.330883491
13279,0.281611413,1.350502738,0.000307947,0.399698283
13280,0.344350249,1.651374669,0.000277609,0.360320285
13281,0.238727689,1.144848478,0.000305384,0.396371654
13282,0.261474937,1.253935752,0.000307649,0.399311465
13283,0.465347499,2.231632109,0.000280589,0.364188457
13284,0.439419359,2.107290474,0.000250876,0.325622776
13285,0.334651947,1.604865251,0.000240862,0.312625716
13286,0.450818777,2.161957809,0.000579625,0.752320904
13287,0.449590355,2.156066758,0.000652552,0.846975089
13288,0.397730857,1.907368051,0.000226378,0.293826396
13289,0.393602192,1.887568523,0.000250638,0.325313322
13290,0.393886089,1.888929987,0.000246674,0.320168652
13291,0.171790004,0.823840441,0.000267178,0.34678168
13292,0.178564429,0.856328045,0.000271618,0.352545258
13293,0.28609103,1.371985301,0.000219196,0.2845041
13294,0.398105115,1.90916285,0.000220031,0.285587189
13295,0.339528352,1.628250661,0.000609517,0.791118676
13296,0.458037525,2.196576219,0.000298142,0.386971994
13297,0.424821526,2.03728474,0.000221729,0.287792047
13298,0.468130082,2.244976335,0.000668317,0.867437722
13299,0.504526079,2.419517888,0.000447422,0.580728764
13300,0.554275513,2.658097519,0.000935614,1.21437413
13301,0.334515214,1.604209531,0.002100736,2.726636237
13302,0.634347603,3.042093238,0.00221613,2.876411883
13303,0.630803525,3.025097172,0.003032088,3.93547888
13304,0.606971905,2.910809655,0.00285545,3.706212285
13305,0.262748867,1.260045043,0.001402408,1.820246016
13306,0.308562279,1.479748985,0.000790894,1.026535665
13307,0.51605916,2.474826223,0.000385463,0.500309454
13308,0.306465834,1.469695224,0.000272751,0.354015163
13309,0.343623191,1.647887974,0.000257522,0.334248801
13310,0.415569335,1.992914703,0.000276297,0.358618289
13311,0.364925504,1.750045878,0.00029242,0.379545103
13312,0.261054456,1.251919283,0.001446247,1.877146836
13313,0.226065874,1.084127163,0.000933766,1.211975863
13314,0.222828627,1.068602538,0.001057178,1.372156893
13315,0.207211733,0.993709771,0.001066625,1.384419
13316,0.240506053,1.153376846,0.001032621,1.34028315
13317,0.369865447,1.773735994,0.00467971,6.073998143
13318,0.333382905,1.5987794,0.002264708,2.939463098
13319,0.416308135,1.996457709,0.001567721,2.034813554
13320,0.417090118,2.000207807,0.001569003,2.036476868
13321,0.418108314,2.005090695,0.001557976,2.022164629
13322,0.326645881,1.566471161,0.001216203,1.578562587
13323,0.259737998,1.245606044,0.001247913,1.619719944
13324,0.213200241,1.022428412,0.000799596,1.037830729
13325,0.245391846,1.176807276,0.000756651,0.982090361
13326,0.217143387,1.041338259,0.001258999,1.634109547
13327,0.216223121,1.036925008,0.000762314,0.989439889
13328,0.218937755,1.049943375,0.000724763,0.940700913
13329,0.25191015,1.208066619,0.000793904,1.030442519
13330,0.216328114,1.037428518,0.000802875,1.042085719
13331,0.224558055,1.07689623,0.000674605,0.875599567
13332,0.240643322,1.154035139,0.000730008,0.947508897
13333,0.230254918,1.104216248,0.000482976,0.626876064
13334,0.224172056,1.07504512,0.000404149,0.524562896
13335,0.316359311,1.51714063,0.000806779,1.047153025
13336,0.221823812,1.063783821,0.000688791,0.894012069
13337,0.233743429,1.120945838,0.000650108,0.843803187
13338,0.223754555,1.073042943,0.000665486,0.863762958
13339,0.243453711,1.16751271,0.000700176,0.908788488
13340,0.448825657,2.152399554,0.000488102,0.633529321
13341,0.333320975,1.59848241,0.000500083,0.649079375
13342,0.319544047,1.532413429,0.00044027,0.571445149
13343,0.50700742,2.431417471,0.00042063,0.545953891
13344,0.366841644,1.759234968,0.000390112,0.506343803
13345,0.538819745,2.583977453,0.000502884,0.652715457
13346,0.636681974,3.053288006,0.000718802,0.932964568
13347,0.619453892,2.970668586,0.000580043,0.752862448
13348,0.212155223,1.017416896,0.000521928,0.677433081
13349,0.265031248,1.270990487,0.000715643,0.928864305
13350,0.327252805,1.569381742,0.000892669,1.158633761
13351,0.318100989,1.525493062,0.00086832,1.127030791
13352,0.337633759,1.619164903,0.000744432,0.966230853
13353,0.2479029,1.188849351,0.000761688,0.988627572
13354,0.215852559,1.035147932,0.00137341,1.782608696
13355,0.620610967,2.976217485,0.00154224,2.001740678
13356,0.207297832,0.994122669,0.001468569,1.906119449
13357,0.27042684,1.296865719,0.0011518,1.494971376
13358,0.222361386,1.066361826,0.001277417,1.658014854
13359,0.604902163,2.900883951,0.001166433,1.513964103
13360,0.223577261,1.072192707,0.001216173,1.578523905
13361,0.23311764,1.117944788,0.001088142,1.412347207
13362,0.249515533,1.196582936,0.001031309,1.338581154
13363,0.251817048,1.207620135,0.001592577,2.067074114
13364,0.215891093,1.035332728,0.002439499,3.166331425
13365,0.222298861,1.066061978,0.001329422,1.725514467
13366,0.240978509,1.155642569,0.001046956,1.358889061
13367,0.231539518,1.110376705,0.001024276,1.329452267
13368,0.225512058,1.081471266,0.001559854,2.024601578
13369,0.217306286,1.042119463,0.001472443,1.911148074
13370,0.24371931,1.16878642,0.001424521,1.848947857
13371,0.209617615,1.005247479,0.001514971,1.966346898
13372,0.218408406,1.047404816,0.001367986,1.775568621
13373,0.251410395,1.205669981,0.001380622,1.791969674
13374,0.254474163,1.220362664,0.001319975,1.71325236
13375,0.24306801,1.165663029,0.0014368,1.864884728
13376,0.218722463,1.048910915,0.001493186,1.938070555
13377,0.23031652,1.104511665,0.002107948,2.735997215
13378,0.6807006,3.264384832,0.001880467,2.440739595
13379,0.340774,1.63422432,0.010643989,13.81529475
13380,0.333723366,1.600412126,0.004920185,6.386120996
13381,0.319158643,1.530565177,0.001356721,1.760946929
13382,0.232211798,1.113600711,0.001016647,1.319549745
13383,0.23999247,1.150913893,0.001208454,1.568505338
13384,0.457830071,2.195581347,0.001599759,2.07639641
13385,0.708698839,3.398653887,0.003734201,4.84678168
13386,0.696960941,3.342363329,0.004351258,5.647686833
13387,0.589831516,2.828610779,0.0016945,2.19936562
13388,0.256329477,1.229260053,0.001613706,2.094499458
13389,0.251472563,1.205968114,0.001408756,1.828485224
13390,0.29853338,1.431654148,0.004515916,5.861403373
13391,0.35198909,1.68800769,0.071630865,92.97280675
13392,0.388226002,1.861786332,0.122567952,159.0862603
13393,0.404252559,1.938643688,0.137724966,178.7592063
13394,0.424249262,2.034540375,0.134672403,174.797153
13395,0.406526029,1.949546398,0.132985473,172.6076126
13396,0.412756652,1.979426127,0.134253144,174.2529785
13397,0.408242524,1.957778062,0.127395749,165.3524679
13398,0.418404967,2.006513328,0.136840343,177.6110166
13399,0.420884907,2.018406193,0.139902174,181.5850998
13400,0.457283169,2.192958608,0.150303543,195.0854866
13401,0.434348136,2.082970791,0.330664486,429.1837769
13402,0.44512704,2.134662373,0.268067867,347.9369101
13403,0.445284277,2.135416423,0.232083052,301.2306591
13404,0.450498641,2.160422554,0.194884449,252.9489788
13405,0.453626096,2.175420659,0.175545633,227.8482903
13406,0.457991838,2.196357121,0.165306896,214.5589896
13407,0.438459545,2.102687568,0.150532156,195.3822141
13408,0.432189196,2.072617325,0.141878515,184.1502785
13409,0.392533898,1.882445386,0.121293306,157.4318428
13410,0.341832906,1.639302438,0.007856786,10.19766362
13411,0.363994449,1.74558089,0.008877307,11.52224199
13412,0.352728963,1.691555841,0.03198725,41.51763887
13413,0.363880873,1.745036219,0.015007854,19.47934396
13414,0.388883889,1.864941308,0.007028669,9.122814482
13415,0.464678943,2.228425968,0.004151195,5.388016401
13416,0.713426545,3.421326193,0.003857881,5.007310846
13417,0.452142239,2.168304634,0.003249913,4.218203621
13418,0.649197638,3.113308438,0.002796173,3.629274331
13419,0.399239808,1.914604415,0.004252672,5.519727681
13420,0.394618779,1.892443694,0.005030304,6.529049977
13421,0.374398291,1.795473814,0.005569816,7.229305276
13422,0.460744768,2.209559141,0.004439175,5.761797927
13423,0.392632455,1.882918025,0.003908634,5.073185827
13424,0.44339934,2.12637697,0.003512055,4.558448089
13425,0.39373979,1.888228389,0.003987908,5.17607922
13426,0.381498784,1.829525114,0.005882949,7.635734179
13427,0.377465785,1.810184362,0.006146848,7.97826087
13428,0.405128717,1.942845415,0.004753947,6.170354325
13429,0.451055676,2.163093886,0.002520263,3.271158905
13430,0.445126593,2.134660229,0.00221771,2.878462015
13431,0.364349425,1.747283219,0.001484632,1.9269689
13432,0.237296313,1.137984137,0.001682967,2.184395791
13433,0.633490413,3.037982479,0.002255678,2.927742534
13434,0.664774448,3.188008977,0.002212077,2.871151168
13435,0.55911535,2.681307565,0.002322137,3.014002785
13436,0.385510802,1.84876525,0.002164185,2.808989633
13437,0.671301141,3.219308552,0.001494497,1.939772551
13438,0.285273761,1.368065985,0.001262456,1.638596627
13439,0.399737865,1.916992907,0.00217706,2.825700139
13440,0.379919142,1.821949742,0.001588196,2.0613879
13441,0.601462156,2.884386964,0.001640499,2.129274331
13442,0.249981791,1.198818931,0.002131194,2.766168962
13443,0.251681179,1.206968559,0.002367139,3.072412192
13444,0.448171943,2.149264587,0.003538042,4.592178555
13445,0.327144265,1.568861225,0.003062725,3.975243695
13446,0.379942358,1.822061077,0.002599508,3.374013616
13447,0.524450034,2.515065706,0.002414882,3.134380319
13448,0.61739023,2.960772038,0.002210915,2.869642581
13449,0.390578419,1.87306764,0.001724601,2.238434164
13450,0.51466088,2.468120595,0.002073973,2.691900046
13451,0.360625505,1.729424698,0.001423359,1.84743927
13452,0.246291608,1.181122197,0.001050383,1.363337459
13453,0.498965263,2.392850303,0.001340121,1.739401207
13454,0.344605207,1.652597356,0.000549227,0.712865542
13455,0.56372717,2.703424124,0.000550479,0.714490175
13456,0.412382364,1.977631186,0.000303775,0.394282841
13457,0.572191432,2.74401555,0.000283599,0.368095312
13458,0.516768187,2.478226451,0.000346601,0.449868482
13459,0.460269302,2.207278983,0.000219226,0.284542782
13460,0.509146005,2.441673322,0.000245839,0.319085564
13461,0.170690536,0.818567808,0.000332505,0.431572025
13462,0.171380132,0.821874852,0.000411183,0.533691784
13463,0.160651296,0.770423377,0.000365019,0.473773789
13464,0.474728823,2.276621422,0.000287145,0.372698437
13465,0.34314999,1.645618678,0.00066793,0.86693486
13466,0.325990766,1.563329476,0.000900269,1.168497602
13467,0.568351552,2.725600925,0.00122413,1.588851926
13468,0.562551767,2.697787329,0.001033485,1.34140492
13469,0.260783285,1.250618847,0.001141071,1.481045954
13470,0.319478005,1.532096716,0.001574844,2.044058487
13471,0.383312911,1.838224987,0.003174871,4.120803033
13472,0.328356534,1.574674812,0.002782553,3.611596782
13473,0.252013952,1.208564412,0.000987679,1.281951106
13474,0.325822264,1.562521402,0.000299871,0.389215535
13475,0.196439981,0.942052491,0.000329465,0.427626489
13476,0.293000937,1.405122623,0.000504017,0.654185363
13477,0.311910599,1.495806276,0.000467986,0.607419155
13478,0.284335375,1.363565839,0.000283062,0.367399041
13479,0.208273023,0.998799323,0.000235885,0.306165867
13480,0.136251181,0.653409575,0.000261605,0.339548197
13481,0.128570646,0.616576608,0.000250608,0.32527464
13482,0.345880538,1.658713364,0.000274807,0.356684202
13483,0.279374868,1.339777106,0.000712931,0.925344267
13484,0.261944532,1.256187754,0.000548422,0.711821136
13485,0.560715064,2.688979194,0.000365585,0.474508742
13486,0.406600535,1.9499037,0.000250429,0.32504255
13487,0.341533124,1.637864798,0.000255048,0.331038218
13488,0.413138211,1.981255942,0.000287503,0.373162618
13489,0.145380974,0.697192636,0.00032267,0.418807056
13490,0.146996528,0.704940228,0.000310838,0.40345041
13491,0.406482369,1.949337019,0.00033319,0.432461705
13492,0.445287168,2.135430286,0.000243574,0.316145753
13493,0.541235745,2.595563682,0.000921428,1.195961628
13494,0.378139615,1.813415801,0.001172274,1.521545722
13495,0.530108705,2.542202572,0.000897616,1.165054928
13496,0.47836867,2.294076763,0.000856429,1.111596782
13497,0.455590129,2.184839423,0.000991195,1.28651555
13498,0.369107425,1.770100805,0.000245064,0.318079839
13499,0.458328068,2.197969553,0.000318199,0.413004797
13500,0.143707246,0.689166063,0.00024879,0.322915055
13501,0.116766989,0.559970696,0.000264734,0.343609779
13502,0.120976448,0.580157682,0.000261456,0.339354789
13503,0.371691287,1.782492035,0.001064479,1.381633916
13504,0.597187772,2.863888625,0.001681715,2.182771159
13505,0.371515572,1.781649374,0.000898629,1.166370107
13506,0.413756967,1.984223263,0.001248538,1.620532261
13507,0.270947456,1.299362402,0.000946105,1.227990097
13508,0.558423206,2.677988302,0.000678122,0.880164011
13509,0.344055921,1.649963184,0.000311166,0.403875909
13510,0.370336801,1.775996429,0.00027141,0.352274486
13511,0.219264716,1.051511358,0.000262946,0.341288875
13512,0.135505229,0.649832268,0.000304103,0.39470834
13513,0.277993232,1.3331513,0.000292569,0.379738512
13514,0.413569808,1.98332572,0.00028339,0.36782454
13515,0.519786716,2.49270218,0.000792891,1.02912734
13516,0.312676936,1.499481341,0.001280755,1.662347207
13517,0.424583852,2.036144947,0.001201004,1.558834906
13518,0.313380629,1.502855986,0.000953406,1.237467121
13519,0.35988152,1.725856824,0.001712054,2.222149157
13520,0.284314543,1.363465937,0.001398891,1.815681572
13521,0.29242897,1.402379688,0.001781821,2.312703079
13522,0.41205591,1.976065632,0.000470638,0.610861829
13523,0.402326494,1.929407005,0.000364691,0.47334829
13524,0.368184358,1.76567412,0.000489742,0.635656816
13525,0.274001092,1.314006492,0.000378221,0.490909794
13526,0.275493175,1.321161963,0.000248462,0.322489556
13527,0.281318247,1.349096827,0.000301838,0.391768529
13528,0.265554845,1.273501462,0.000285149,0.370106762
13529,0.317773461,1.523922363,0.000276089,0.358347517
13530,0.272348285,1.306080249,0.000260144,0.337652793
13531,0.371199846,1.780135272,0.000297576,0.386237042
13532,0.269072354,1.290370113,0.000256896,0.333436485
13533,0.403297812,1.934065078,0.000300318,0.38979576
13534,0.507524356,2.433896503,0.000415623,0.539455361
13535,0.481864721,2.310842512,0.000311226,0.403953272
13536,0.411662489,1.974178935,0.000262886,0.341211512
13537,0.389611602,1.868431147,0.000279546,0.362834597
13538,0.373897284,1.793071173,0.000276268,0.358579607
13539,0.283420831,1.359180029,0.000292003,0.379003559
13540,0.212623984,1.019664897,0.000280887,0.364575275
13541,0.140159905,0.672154348,0.000263959,0.342604054
13542,0.444498122,2.131646316,0.000265062,0.344035278
13543,0.454884738,2.181456631,0.000341415,0.443137862
13544,0.477027446,2.287644757,0.00050804,0.659407396
13545,0.473033518,2.268491374,0.000261575,0.339509516
13546,0.288974643,1.385814028,0.000252753,0.328059725
13547,0.183043003,0.877805606,0.000255108,0.331115581
13548,0.413489133,1.982938834,0.00025326,0.328717314
13549,0.395226389,1.895357562,0.000217021,0.281680334
13550,0.348826319,1.672840224,0.000313342,0.406699675
13551,0.362739295,1.739561639,0.000222772,0.289145907
13552,0.16813606,0.806317498,0.000256181,0.332508123
13553,0.166406959,0.798025378,0.000262499,0.340708649
13554,0.35119316,1.684190705,0.000253826,0.329452267
13555,0.378083616,1.813147252,0.000221372,0.287327866
13556,0.425568938,2.04086905,0.000255227,0.331270308
13557,0.495563179,2.376535183,0.000680983,0.883877456
13558,0.615180686,2.950175893,0.002102822,2.729343958
13559,0.644834787,3.092385839,0.002891213,3.752630357
13560,0.592699498,2.842364544,0.002521247,3.272435402
13561,0.31593734,1.515117015,0.00190255,2.469402754
13562,0.356392443,1.709124519,0.00122118,1.585022435
13563,0.507481232,2.433689697,0.000509262,0.660993347
13564,0.285615504,1.369704857,0.000270039,0.350495126
13565,0.413192749,1.981517487,0.000279576,0.362873279
13566,0.492767692,2.363129073,0.000291765,0.378694105
13567,0.341061145,1.635601362,0.000280827,0.364497911
13568,0.236598194,1.134636218,0.001802772,2.339896333
13569,0.244047672,1.170361121,0.001652986,2.145481974
13570,0.220399618,1.056953924,0.001110852,1.441822683
13571,0.211993098,1.016639407,0.001159668,1.505183351
13572,0.619672462,2.971716767,0.001016706,1.319627108
13573,0.443735272,2.127987973,0.002358675,3.061426582
13574,0.364231586,1.746718111,0.001612395,2.092797462
13575,0.507768676,2.435068167,0.001911581,2.481123317
13576,0.216569453,1.038585891,0.000805795,1.045876528
13577,0.21245873,1.018872401,0.000806212,1.046418072
13578,0.268894672,1.28951802,0.001080543,1.402483367
13579,0.27709958,1.328865678,0.000907868,1.178361442
13580,0.243235826,1.166467816,0.000841856,1.092681417
13581,0.218349546,1.047122548,0.000713527,0.926117902
13582,0.218409598,1.047410533,0.001221746,1.585757388
13583,0.246574253,1.182477657,0.000838727,1.088619836
13584,0.23818773,1.14225904,0.000707269,0.917994739
13585,0.236200094,1.132727083,0.000720769,0.935517562
13586,0.236106157,1.132276596,0.00077045,1
13587,0.248377562,1.19112565,0.000685722,0.890027851
13588,0.229386866,1.100053395,0.000541121,0.702344113
13589,0.266970932,1.280292484,0.000375062,0.486809531
13590,0.224456042,1.076407012,0.000404537,0.525065759
13591,0.282719344,1.35581596,0.000402749,0.522744855
13592,0.23754257,1.139165091,0.00057748,0.749535819
13593,0.220108092,1.055555873,0.000611633,0.793865078
13594,0.253210932,1.214304682,0.000668079,0.867128269
13595,0.229959905,1.102801476,0.000871956,1.131749961
13596,0.205340326,0.984735205,0.000878155,1.13979576
13597,0.271411598,1.30158825,0.000877976,1.13956367
13598,0.322945446,1.548725261,0.000506222,0.657047811
13599,0.501800433,2.406446713,0.000278205,0.361093919
13600,0.659772784,3.164022871,0.00032419,0.420779824
13601,0.575715527,2.760915788,0.000407249,0.528585796
13602,0.476623029,2.285705323,0.000578105,0.750348136
13603,0.351952016,1.687829897,0.000654161,0.849063902
13604,0.617558569,2.961579326,0.00057736,0.749381092
13605,0.621945947,2.982619549,0.000637412,0.827324772
13606,0.368199855,1.765748439,0.000682503,0.885850224
13607,0.26771605,1.283865789,0.000671655,0.871770076
13608,0.289288998,1.387321556,0.000589788,0.765511372
13609,0.29949677,1.436274204,0.000682652,0.886043633
13610,0.596712127,2.86160761,0.001507938,1.95721801
13611,0.581372216,2.788043149,0.001885176,2.446851307
13612,0.384926319,1.845962288,0.001501024,1.94824385
13613,0.245061308,1.175222142,0.001928926,2.503636082
13614,0.265063345,1.271144412,0.001462013,1.897609469
13615,0.213586062,1.024278665,0.001497269,1.943369952
13616,0.218800336,1.049284367,0.001295596,1.681610707
13617,0.23295188,1.117149863,0.001175255,1.525413894
13618,0.236415654,1.133760828,0.001389682,1.803728918
13619,0.238963604,1.145979839,0.002480596,3.219673526
13620,0.223048866,1.069658722,0.002853572,3.703775337
13621,0.210841566,1.011117092,0.00316298,4.105369024
13622,0.213038623,1.021653353,0.001766384,2.292665945
13623,0.243327081,1.16690544,0.001621217,2.104247254
13624,0.215194166,1.031990526,0.001391858,1.806552685
13625,0.208571166,1.000229102,0.001688391,2.191435866
13626,0.212736607,1.020204994,0.001723647,2.237196348
13627,0.223806322,1.073291196,0.001267552,1.645211202
13628,0.232644498,1.115675778,0.001323402,1.717700758
13629,0.232342184,1.11422599,0.001906633,2.474702151
13630,0.231742591,1.111350567,0.002558738,3.321097014
13631,0.227873474,1.092795736,0.001903057,2.470060343
13632,0.214740515,1.029814986,0.001396239,1.812238898
13633,0.267942727,1.284952845,0.002301574,2.987312394
13634,0.362841278,1.740050714,0.005895317,7.651787096
13635,0.328327954,1.574537751,0.019129038,24.82840786
13636,0.367413849,1.761979047,0.056476176,73.30287792
13637,0.34294793,1.644649675,0.005365819,6.964528857
13638,0.293067038,1.405439621,0.001112968,1.444569086
13639,0.243092775,1.165781797,0.001011521,1.312896488
13640,0.295195013,1.415644593,0.001711458,2.221375522
13641,0.613373265,2.941508177,0.002052873,2.664513384
13642,0.715655833,3.432017024,0.004111469,5.336453659
13643,0.211410493,1.013845449,0.001891881,2.455554696
13644,0.25662291,1.230667251,0.001592457,2.066919387
13645,0.344148248,1.650405952,0.00388822,5.046688844
13646,0.391438782,1.877193619,0.033654779,43.68199752
13647,0.4167988,1.998810756,0.103381068,134.1827712
13648,0.393733144,1.888196517,0.114586323,148.7265589
13649,0.407215357,1.952852155,0.13390857,173.8057404
13650,0.445084214,2.134456995,0.155876458,202.3188148
13651,0.460177183,2.206837215,0.160985649,208.9502553
13652,0.399441302,1.915570703,0.141013682,183.0277735
13653,0.438380778,2.102309828,0.136365652,176.994894
13654,0.439144373,2.105971744,0.140925854,182.9137784
13655,0.455110192,2.182537827,0.142555356,185.0287792
13656,0.450262696,2.15929105,0.145112097,188.3472845
13657,0.433833987,2.080505122,0.327160686,424.6360436
13658,0.445369989,2.135827463,0.269813091,350.202112
13659,0.44324401,2.125632067,0.231571674,300.5669194
13660,0.445278853,2.135390411,0.203594893,264.2546418
13661,0.447463721,2.145868218,0.190642118,247.4426737
13662,0.45242542,2.169662667,0.18591091,241.3018335
13663,0.455411911,2.183984757,0.178796768,232.0680798
13664,0.438842922,2.1045261,0.179560661,233.0595699
13665,0.424248606,2.034537231,0.142273933,184.6635077
13666,0.393311679,1.886175332,0.109765887,142.4699056
13667,0.368852705,1.768879261,0.098319888,127.6136469
13668,0.361318648,1.732748749,0.114818156,149.027464
13669,0.336198568,1.612282267,0.084524423,109.7079143
13670,0.351050884,1.683508402,0.024507523,31.80937645
13671,0.386459082,1.853312846,0.006251603,8.114227139
13672,0.46371752,2.223815344,0.003542274,4.59767136
13673,0.427135855,2.048383395,0.00317052,4.115155501
13674,0.421277851,2.020290604,0.003572404,4.636778586
13675,0.419443756,2.011494974,0.004621327,5.998220641
13676,0.414662629,1.988566482,0.00523138,6.790035587
13677,0.373982012,1.793477497,0.004197001,5.447470215
13678,0.406437844,1.949123496,0.003324479,4.314985301
13679,0.45374456,2.175988769,0.004114151,5.339935015
13680,0.654854178,3.140435085,0.004593015,5.961473
13681,0.702155024,3.367272203,0.004052818,5.260328021
13682,0.379730433,1.821044768,0.00602594,7.821329104
13683,0.374896914,1.797865021,0.006816655,8.847632678
13684,0.391415536,1.877082141,0.004435092,5.75649853
13685,0.435563594,2.088799671,0.002654374,3.445226675
13686,0.568842962,2.727957545,0.001820862,2.363376141
13687,0.34436512,1.651445987,0.00151962,1.972381247
13688,0.232736647,1.116117689,0.001514554,1.965805354
13689,0.659636259,3.163368151,0.002098113,2.723232245
13690,0.227759242,1.092247921,0.001919061,2.490832431
13691,0.292737365,1.403858632,0.001745015,2.264931147
13692,0.587140098,2.815703748,0.000944674,1.226133375
13693,0.656444013,3.148059336,0.001148254,1.49036825
13694,0.305313855,1.464170765,0.000944316,1.225669194
13695,0.564791024,2.708525967,0.001650631,2.142426118
13696,0.625568062,2.999989853,0.001867741,2.424222497
13697,0.357405186,1.713981252,0.003601462,4.674493269
13698,0.379619002,1.820510387,0.003285527,4.264428284
13699,0.274183482,1.314881167,0.002022505,2.625096704
13700,0.449923187,2.157662897,0.002671331,3.467236577
13701,0.268790603,1.28901894,0.001629412,2.114884728
13702,0.394214362,1.890504259,0.002639621,3.42607922
13703,0.56102781,2.690479005,0.002303839,2.990252205
13704,0.567794055,2.722927377,0.002202988,2.859353242
13705,0.491954982,2.359231624,0.001758188,2.28202847
13706,0.360386014,1.728276187,0.002569616,3.335215844
13707,0.415903419,1.994516845,0.002850562,3.699868482
13708,0.391100049,1.875569182,0.002373874,3.081154263
13709,0.379360169,1.81926912,0.001983613,2.574617051
13710,0.326126695,1.563981338,0.000850648,1.104092527
13711,0.262972504,1.26111752,0.00053528,0.694762494
13712,0.438701659,2.103848656,0.000253022,0.32840786
13713,0.448692232,2.151759698,0.00023818,0.30914436
13714,0.523769125,2.511800324,0.000290215,0.376682655
13715,0.47683841,2.286738211,0.000275165,0.357148383
13716,0.45389241,2.176697799,0.000240952,0.312741761
